id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label
7321,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49250,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773593487572,1773593487573,1,2,239,1773593487572,1773593487572,0,1,90,1773593487573,1773593487573,0,1,149,90,119.5,41.71930009000631,149,90,90.0,0.0,90,149,149.0,0.0,149,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab.fyp.lab,,,,,0
2624,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60806,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773586658837,1773586662970,4133,2,172,1773586658837,1773586658837,0,1,86,1773586662970,1773586662970,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,4133,4133.0,0.0,4133,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
22512,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52796,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773609939800,1773609939800,0,2,212,1773609939800,1773609939800,0,1,82,1773609939800,1773609939800,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0
20482,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,49729,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773607755748,1773607755778,30,13,3795,1773607755748,1773607755778,30,7,1935,1773607755748,1773607755754,6,6,1860,60,291.9230769230769,140.97958571986084,630,60,276.42857142857144,105.5949132974014,380,158,310.0,183.2812047101393,630,0,2.5,6.829082195753953,24,0,5.0,9.359487165438072,24,0,1.2,1.6431676725154984,4,0,0,0,0,13,12,0,0,0,0,0,0,7,6,0,0,0,0,0,0,6,6,0,0,LDAP,System,0,1,,,,,,0
4554,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53305,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773590042078,1773590048167,6089,32,6395,1773590042078,1773590048167,6089,18,3920,1773590042078,1773590048166,6088,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,196.4193548387097,1085.083952948451,6043,0,358.17647058823536,1464.9513317553472,6043,1,468.3076923076923,1678.001161333298,6053,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
12031,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59043,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773599595336,1773599603424,8088,30,5956,1773599595336,1773599603424,8088,16,3727,1773599595337,1773599603423,8086,14,2229,60,198.53333333333336,291.1850618247527,1681,60,232.93750000000003,390.68000012798194,1681,60,159.21428571428575,99.54834818505844,366,0,278.896551724138,1491.143529185082,8032,0,539.1999999999999,2072.833850415554,8032,0,622.0,2233.0459392199405,8054,2,1,2,0,29,22,1,0,1,1,1,0,15,11,1,0,1,0,1,0,14,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
10625,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57215,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773596589103,1773596596207,7104,30,5992,1773596589103,1773596596207,7104,17,3823,1773596589103,1773596596207,7104,13,2169,60,199.7333333333333,297.5105832175333,1717,60,224.8823529411764,389.2158595100124,1717,60,166.8461538461538,99.25879151142074,366,0,244.9655172413793,1307.6513155479129,7044,0,444.0,1760.0135605538194,7044,0,591.9999999999999,2040.0517818739977,7070,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
21094,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,65403,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773609995106,1773610004201,9095,31,6335,1773609995106,1773610004201,9095,17,3860,1773609995106,1773610004200,9094,14,2475,60,204.3548387096774,287.1192027000977,1687,60,227.0588235294117,380.58433207835736,1687,60,176.78571428571428,102.3599820929348,366,0,303.1666666666667,1650.6991012866356,9043,0,568.4374999999999,2259.893506893632,9043,0,699.5384615384615,2512.6145949118627,9062,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
20015,0,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,138,192.168.56.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,1773609393173,1773609393173,0,1,243,1773609393173,1773609393173,0,1,243,0,0,0,0,0,243,243.0,0.0,243,243,243.0,0.0,243,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NETBIOS.SMBV1,System,0,6,dc01,,,,,0
21943,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50125,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611800845,1773611800856,11,12,2581,1773611800845,1773611800856,11,7,1388,1773611800845,1773611800856,11,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.8973665961010275,6,0,1.8333333333333333,2.316606713852541,6,0,2.75,2.753785273643051,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
22829,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50811,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773612927153,1773612927165,12,12,2581,1773612927153,1773612927165,12,7,1388,1773612927154,1773612927164,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.090909090909091,1.7580981459830651,6,0,2.0,2.1908902300206643,6,0,2.5,2.6457513110645907,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
934,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57650,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773585418961,1773585430370,11409,6,546,1773585418961,1773585422973,4012,4,364,1773585425180,1773585430370,5190,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,997,2281.8,1717.4200709203324,5190,997,1337.3333333333333,573.9567347225167,2000,5190,5190.0,0.0,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
14276,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,49726,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773601450080,1773601450095,15,3,563,1773601450080,1773601450095,15,2,315,1773601450080,1773601450080,0,1,248,60,187.66666666666663,110.61796116966418,255,60,157.5,137.88582233137677,255,248,248.0,0.0,248,0,7.5,10.606601717798211,15,15,15.0,0.0,15,0,0.0,0.0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,LDAP,System,1,1,,,,,,0
23564,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50215,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611952891,1773611956987,4096,33,6463,1773611952891,1773611956987,4096,18,3928,1773611952891,1773611956986,4095,15,2535,60,195.8484848484848,281.5247681390708,1695,60,218.22222222222223,373.17691050753353,1695,60,168.99999999999997,103.1427582112703,366,0,128.0,712.9650943815213,4035,0,240.94117647058823,977.7305016330058,4035,0,292.5,1084.6651202453793,4061,2,1,2,0,32,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
21556,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52696,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773610529908,1773610529908,0,2,212,1773610529908,1773610529908,0,1,82,1773610529908,1773610529908,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0
22330,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,65286,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773609831003,1773609838078,7075,32,6389,1773609831003,1773609838078,7075,18,3914,1773609831003,1773609838077,7074,14,2475,60,199.65625,282.5859400396002,1681,60,217.44444444444449,369.9183093002502,1681,60,176.78571428571428,102.3599820929348,366,0,228.22580645161287,1262.1743595789349,7029,0,416.1764705882353,1704.0901984377954,7029,0,544.1538461538462,1952.069023974044,7041,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
12520,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,64661,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773599530016,1773599541675,11659,6,546,1773599530016,1773599534058,4042,4,364,1773599537350,1773599541675,4325,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,1011,2331.8,1455.4238901433494,4325,1011,1347.3333333333333,579.0857737272894,2016,4325,4325.0,0.0,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
11745,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58041,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773597978863,1773597981933,3070,32,6148,1773597978863,1773597981933,3070,17,3789,1773597978863,1773597981932,3069,15,2359,60,192.125,282.15629962727184,1677,60,222.8823529411765,379.47692326954177,1677,60,157.26666666666668,96.22330180119476,366,0,99.03225806451611,542.5009053062166,3022,0,191.87500000000003,754.7269594584078,3022,0,219.2142857142857,807.0135046598022,3023,2,2,2,0,31,23,1,0,1,1,1,0,16,11,1,0,1,1,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
20193,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54281,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773609556331,1773609556331,0,2,231,1773609556331,1773609556331,0,1,86,1773609556331,1773609556331,0,1,145,86,115.5,41.71930009000631,145,86,86.0,0.0,86,145,145.0,0.0,145,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab.fyp.lab,,,,,0
22659,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,49729,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773610158486,1773610158517,31,13,3795,1773610158486,1773610158517,31,7,1935,1773610158487,1773610158493,6,6,1860,60,291.9230769230769,140.97958571986084,630,60,276.42857142857144,105.5949132974014,380,158,310.0,183.2812047101393,630,0,2.583333333333333,6.841827684223424,24,0,5.166666666666667,9.826834010334492,25,0,1.2,1.6431676725154984,4,0,0,0,0,13,12,0,0,0,0,0,0,7,6,0,0,0,0,0,0,6,6,0,0,LDAP,System,0,1,,,,,,0
6639,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,49729,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773592142874,1773592142904,30,13,3795,1773592142874,1773592142904,30,7,1935,1773592142874,1773592142880,6,6,1860,60,291.9230769230769,140.97958571986084,630,60,276.42857142857144,105.5949132974014,380,158,310.0,183.2812047101393,630,0,2.5,6.8689022544958505,24,0,5.0,9.423375191511797,24,0,1.2,1.6431676725154984,4,0,0,0,0,13,12,0,0,0,0,0,0,7,6,0,0,0,0,0,0,6,6,0,0,LDAP,System,0,1,,,,,,0
17753,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62960,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606058061,1773606061145,3084,32,6416,1773606058061,1773606061145,3084,17,3881,1773606058062,1773606061145,3083,15,2535,60,200.5,287.1550104037887,1708,60,228.29411764705884,385.61991726081175,1708,60,168.99999999999997,103.1427582112703,366,0,99.48387096774194,543.3521798961052,3027,0,192.75,755.8358287353149,3027,0,220.2142857142857,814.2021274816251,3049,2,1,2,0,31,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
22707,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50669,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773612659485,1773612666562,7077,30,6083,1773612659485,1773612666562,7077,17,3738,1773612659485,1773612666561,7076,13,2345,60,202.7666666666667,291.11896884776934,1677,60,219.88235294117644,380.1655695800419,1677,60,180.3846153846154,105.6137131733205,366,0,244.0344827586207,1305.3233448011106,7031,0,442.3125,1756.9887390551671,7031,0,589.6666666666667,2032.597010245909,7044,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
14677,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60015,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773601180386,1773601187486,7100,32,6385,1773601180386,1773601187486,7100,18,3910,1773601180386,1773601187486,7100,14,2475,60,199.53125000000009,281.9096153911745,1677,60,217.2222222222222,368.9874149863389,1677,60,176.78571428571428,102.3599820929348,366,0,229.03225806451613,1265.5540152800268,7048,0,417.6470588235295,1708.611934479875,7048,0,546.1538461538462,1958.9785963674133,7066,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
22732,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49902,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611443680,1773611445764,2084,31,6331,1773611443680,1773611445764,2084,17,3856,1773611443680,1773611445763,2083,14,2475,60,204.22580645161287,286.4307606475975,1683,60,226.8235294117647,379.6253474305486,1683,60,176.78571428571428,102.3599820929348,366,0,69.46666666666667,370.31950169189486,2030,0,130.25,506.6447144367211,2030,0,160.23076923076923,567.5376865381062,2049,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
8026,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50951,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773594389682,1773594389682,0,2,204,1773594389682,1773594389682,0,1,78,1773594389682,1773594389682,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0
7687,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50078,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,49671,6,4,0,0,1773594162440,1773594174788,12348,12,1980,1773594162440,1773594174788,12348,7,1438,1773594162440,1773594174788,12348,5,542,60,165.0,234.01864727565467,878,60,205.42857142857144,305.16381237124494,878,60,108.4,63.64589539004067,182,0,1122.5454545454545,3716.432681043378,12328,0,2058.0,5031.257536640318,12328,0,3087.0,6172.666684667171,12346,2,1,2,0,11,4,0,2,1,1,1,0,6,2,0,1,1,0,1,0,5,2,0,1,DCERPC,RPC,0,6,,,,,,0
5444,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53692,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,25,6,4,0,0,1773590641643,1773590641720,77,9,627,1773590641643,1773590641720,77,5,349,1773590641643,1773590641719,76,4,278,60,69.66666666666667,12.864680330268603,92,60,69.8,12.497999839974396,90,60,69.5,15.264337522473747,92,0,9.624999999999998,26.01613510332166,74,0,19.25,37.83627007691606,76,0,25.333333333333336,42.15843134336634,74,2,1,2,0,8,3,2,1,1,1,1,0,4,2,1,1,1,0,1,0,4,1,1,0,SMTP,Email,0,6,svr1.fyp.lab,,,,,0
1631,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51408,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773586038027,1773586043620,5593,2,172,1773586038027,1773586038027,0,1,86,1773586043620,1773586043620,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,5593,5593.0,0.0,5593,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
6459,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54545,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773592152831,1773592152841,10,12,2581,1773592152831,1773592152841,10,7,1388,1773592152831,1773592152841,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,0.9090909090909092,1.5135749373285388,5,0,1.6666666666666667,1.8618986725025253,5,0,2.5,2.6457513110645907,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
6898,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54403,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773591895840,1773591903919,8079,32,6395,1773591895840,1773591903919,8079,18,3920,1773591895840,1773591903919,8079,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,260.61290322580646,1442.3137355748772,8032,0,475.2352941176471,1947.340479006296,8032,0,621.4615384615383,2232.3036537541443,8051,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
18419,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63036,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606184453,1773606188568,4115,34,6903,1773606184453,1773606188568,4115,18,3932,1773606184453,1773606188568,4115,16,2971,60,203.029411764706,276.4584998495027,1687,60,218.44444444444443,371.0197746786745,1687,60,185.6875,107.37207504747217,366,0,124.69696969696967,703.7905176990027,4045,0,242.05882352941177,980.0328738483876,4045,0,274.33333333333337,1043.436127600033,4046,2,3,2,0,33,26,1,0,1,1,1,0,17,12,1,0,1,2,1,0,16,14,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
11640,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58551,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773598801982,1773598807083,5101,30,5958,1773598801982,1773598807083,5101,17,3789,1773598801983,1773598807082,5099,13,2169,60,198.6,291.53619282027046,1683,60,222.8823529411765,381.0714963023575,1683,60,166.8461538461538,99.25879151142074,366,0,175.89655172413794,937.2413298317716,5049,0,318.8125,1261.3965392241516,5049,0,424.9166666666667,1462.203720312929,5068,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
18636,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,58045,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773606411147,1773606418904,7757,5,450,1773606411147,1773606415172,4025,4,360,1773606418904,1773606418904,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,1000,1939.25,1286.77876238821,3732,1000,1341.6666666666667,584.0071346596147,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,watson.telemetry.microsoft.com,,,,,0
18045,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50516,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,49671,6,4,0,0,1773606398940,1773606413438,14498,12,1980,1773606398940,1773606413438,14498,7,1438,1773606398940,1773606413437,14497,5,542,60,165.0,234.01864727565467,878,60,205.42857142857144,305.16381237124494,878,60,108.4,63.64589539004067,182,0,1318.0,4366.338237012795,14483,0,2416.333333333333,5911.437377378421,14483,0,3624.25,7247.833348663586,14496,2,1,2,0,11,4,0,2,1,1,1,0,6,2,0,1,1,0,1,0,5,2,0,1,DCERPC,RPC,0,6,,,,,,0
6029,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,64629,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773591902327,1773591909511,7184,2,172,1773591902327,1773591902327,0,1,86,1773591909511,1773591909511,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,7184,7184.0,0.0,7184,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
19448,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,64578,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773608682534,1773608688619,6085,32,6389,1773608682534,1773608688619,6085,18,3914,1773608682535,1773608688619,6084,14,2475,60,199.65625,282.5859400396002,1681,60,217.44444444444449,369.9183093002502,1681,60,176.78571428571428,102.3599820929348,366,0,196.2903225806452,1083.9977304265412,6037,0,357.9411764705882,1463.4695278083277,6037,0,468.0,1678.9918602145356,6056,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
9468,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62831,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773595580419,1773595586000,5581,2,172,1773595580419,1773595580419,0,1,86,1773595586000,1773595586000,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,5581,5581.0,0.0,5581,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
14796,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60986,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773601250676,1773601262377,11701,6,546,1773601250676,1773601254686,4010,4,364,1773601257187,1773601262377,5190,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,995,2340.2,1719.6417359438565,5190,995,1336.6666666666667,574.5505489800992,2000,5190,5190.0,0.0,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
10183,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50156,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,49671,6,4,0,0,1773596279208,1773596294212,15004,12,1980,1773596279208,1773596294212,15004,7,1438,1773596279208,1773596294211,15003,5,542,60,165.0,234.01864727565467,878,60,205.42857142857144,305.16381237124494,878,60,108.4,63.64589539004067,182,0,1364.0,4516.914832050744,14983,0,2500.6666666666665,6115.07460843011,14983,0,3750.75,7500.833348146502,15002,2,1,2,0,11,4,0,2,1,1,1,0,6,2,0,1,1,0,1,0,5,2,0,1,DCERPC,RPC,0,6,,,,,,0
17252,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62432,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773605181680,1773605186791,5111,32,6395,1773605181680,1773605186791,5111,18,3920,1773605181681,1773605186791,5110,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,164.8709677419355,909.0613746033316,5063,0,300.64705882352933,1227.2384620142325,5063,0,393.0769230769231,1407.0579508048263,5076,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
